txn_ref,account_number,ledger_amount,bank_amount,ledger_date,bank_date,category,note
TXN0000616,2155645245,,-44755.52,,2025-01-02,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0005713,2537386514,,-2184.67,,2025-02-03,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0002987,2317535494,,-22197.74,,2025-05-04,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0002259,5617491106,,-7161.23,,2025-01-15,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00090,4487709148,,-36.81,,2025-03-26,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00047,5707017342,,-56.87,,2025-03-11,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0005140,5066637234,,-18636.37,,2025-01-24,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0002638,1817976137,,-29967.36,,2025-01-24,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0002566,8203436379,,-17638.19,,2025-01-08,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00099,3998312748,,-6.27,,2025-06-14,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00072,3364110705,,-61.66,,2025-02-14,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00068,8670386944,,-63.66,,2025-02-15,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00100,7960680259,,-65.74,,2025-06-07,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0002614,9722560244,,-30513.72,,2025-04-30,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00043,5172374573,,-37.83,,2025-04-11,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00130,7046625665,,-61.16,,2025-02-27,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0005189,3721764641,,-9317.49,,2025-06-27,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00066,8290704356,,-16.00,,2025-03-04,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0001618,6388273239,,-20356.62,,2025-06-25,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00030,7189108059,,-65.05,,2025-01-25,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00002,5695088897,,-43.67,,2025-01-27,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0001942,6087036032,,21495.79,,2025-06-15,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0004227,8356485971,,-13916.64,,2025-05-19,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0001472,6693069721,,-17074.62,,2025-05-22,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00073,1645788826,,-59.37,,2025-06-06,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00116,5073517402,,-39.13,,2025-06-05,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00124,1505832337,,-28.56,,2025-06-29,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00133,9871248456,,-15.60,,2025-02-16,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0002793,7744378984,,-14082.60,,2025-02-23,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00092,3698142059,,-30.61,,2025-05-26,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0003328,4450209513,,21509.90,,2025-05-31,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00037,7972533327,,55.23,,2025-05-05,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00119,8106590886,,59.30,,2025-03-09,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0002576,4181207769,,-40182.79,,2025-05-29,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00080,7773485571,,9.46,,2025-02-08,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0001374,6158540957,,23395.21,,2025-05-15,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0001152,9847120676,,-35671.92,,2025-02-04,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0000518,5758689307,,-24360.46,,2025-06-14,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00004,8142495836,,-46.58,,2025-02-26,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00003,9864098820,,-45.95,,2025-02-07,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0005081,1483471466,,-17857.89,,2025-06-23,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00065,9995132461,,-52.15,,2025-01-19,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0005029,1172829542,,-15957.36,,2025-06-21,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00075,9725992990,,-44.13,,2025-03-08,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00125,5802134796,,-60.00,,2025-05-27,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0005357,7524231400,,-7170.07,,2025-06-15,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0002000,2787439364,,-19373.57,,2025-01-16,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00101,9278827040,,-54.84,,2025-02-05,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0005334,9230007651,,-10785.84,,2025-06-09,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0002691,4177111723,,8275.13,,2025-03-06,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0000890,7925969118,,30138.56,,2025-03-05,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0005482,2905990636,,-530.33,,2025-04-07,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0003244,7513199966,,27477.28,,2025-06-19,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0005634,8775601962,,-33184.96,,2025-05-03,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00139,8666203830,,-70.61,,2025-04-22,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0005279,1353155794,,8274.12,,2025-03-04,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00137,1621803512,,40.74,,2025-02-05,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00062,7546452770,,-26.21,,2025-06-13,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00087,7315578530,,-36.61,,2025-04-27,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0005827,8496066181,,-17091.81,,2025-04-01,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0000974,4530149662,,-34824.05,,2025-02-05,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0001877,2163450131,,-9142.88,,2025-04-01,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00060,8619013342,,-59.19,,2025-03-21,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0002768,9257992545,,-39827.01,,2025-02-02,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0000670,1883857707,,41351.13,,2025-06-10,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00071,7319236210,,-64.22,,2025-06-30,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0002612,2813567061,,6212.04,,2025-06-15,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00110,8436360981,,-72.32,,2025-01-10,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0003213,1434387760,,-28869.64,,2025-06-13,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0005976,1275248397,,-44495.35,,2025-06-16,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0004944,6822139685,,-6499.17,,2025-02-01,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0002912,7434736821,,-16534.48,,2025-05-06,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00054,4035889882,,-18.96,,2025-02-22,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00024,5247986993,,-17.62,,2025-05-13,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0000291,6750735377,,2966.97,,2025-03-31,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00015,9007817984,,-16.25,,2025-06-22,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00013,1261769262,,-29.24,,2025-03-10,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0002843,3521179661,,-40734.01,,2025-03-14,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0005104,2999405005,,-36898.13,,2025-04-28,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0001984,8915741047,,17033.93,,2025-05-28,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00063,5425940194,,-70.46,,2025-05-19,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00031,3496616618,,35.78,,2025-01-30,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0000150,8434046217,,-7032.23,,2025-04-05,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0002895,4875668680,,-3747.64,,2025-02-16,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0004676,5181680468,,-14029.73,,2025-04-12,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0000172,8644813959,,-30887.04,,2025-03-30,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0002770,3814342001,,40247.15,,2025-01-20,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0001943,2043737138,,3416.76,,2025-06-13,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0004887,9276654493,,15606.85,,2025-04-03,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0002476,3502060912,,-24365.16,,2025-03-16,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0003611,2024494015,,-27665.92,,2025-04-25,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0000969,1961437356,,-36413.25,,2025-01-05,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0005630,4423252613,,-9016.71,,2025-06-05,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00118,6278308100,,58.03,,2025-03-12,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0003333,4884958324,,15615.10,,2025-06-08,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00135,3196509844,,-37.78,,2025-05-15,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00061,2759705380,,-27.07,,2025-03-28,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0004347,3246342659,,-16969.45,,2025-04-15,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0005200,4242090635,,35921.83,,2025-01-31,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0001390,4157348134,,-1427.86,,2025-05-22,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0005947,9694614284,,-13852.97,,2025-03-05,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00035,6878536960,,27.89,,2025-01-25,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00105,6707581270,,-45.48,,2025-02-20,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0003093,9683764435,,25907.73,,2025-05-19,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00018,7323113577,,65.95,,2025-06-25,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00046,5992067433,,26.74,,2025-06-04,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00001,1925364410,,-7.22,,2025-01-21,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0001990,9919613154,,14535.73,,2025-02-13,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00078,2446659749,,-53.82,,2025-06-23,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00000,9794958715,,7.83,,2025-03-16,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0002680,5720646320,,-15392.31,,2025-06-20,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00126,2298311984,,-10.80,,2025-06-12,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00074,2621720824,,-51.40,,2025-02-07,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0002498,4668955561,,-34577.07,,2025-03-15,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00009,4228316723,,-66.64,,2025-03-15,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
FEE00053,9115825696,,-56.20,,2025-06-19,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0005373,6788775416,,-30264.34,,2025-02-24,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0002083,9334879094,,27261.40,,2025-02-18,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
TXN0000533,1312169660,,25138.15,,2025-01-11,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
FEE00085,7942607378,,32.59,,2025-04-02,Bank Fee/Interest (No Ledger Entry Expected),"Bank-originated item (fee/interest) -- needs to be booked to the ledger, not an error."
TXN0005125,1376000193,,11339.55,,2025-05-19,Bank-Only (Investigate),No matching ledger record found for this bank transaction.
