txn_ref,account_number,post_date,amount,direction,description,branch_code
TXN0004236,4936724744,2025-06-13,34687.92,Credit,Check Deposit,0112
TXN0000073,4023384852,2025-02-01,-7089.93,Debit,Vendor Payment,0501
TXN0002608,3189618947,2025-02-13,38888.09,Credit,Check Deposit,0501
TXN0000106,6318459013,2025-06-02,6810.34,Credit,Payroll Deposit,0245
TXN0005498,6088956360,2025-02-08,-1816.10,Debit,Account Transfer,0501
TXN0005559,8822212146,2025-01-31,-34629.02,Debit,Account Transfer,0112
TXN0000044,5166418641,2025-05-07,-19345.28,Debit,Account Transfer,0501
TXN0003853,1388055018,2025-03-22,-31902.61,Debit,Account Transfer,0501
TXN0004164,6613464399,2025-05-17,-11862.47,Debit,Account Transfer,0678
TXN0001459,8980850083,2025-01-24,-27780.51,Debit,POS Purchase,0501
TXN0003136,5748278580,2025-04-03,-8537.75,Debit,Outgoing Wire,0112
TXN0001639,8578797212,2025-01-20,13589.41,Credit,Check Deposit,0389
TXN0005141,3221565263,2025-03-06,-2519.61,Debit,ATM Cash Withdrawal,0389
TXN0001780,1871404519,2025-06-23,-35283.74,Debit,Account Transfer,0245
TXN0000731,5738425089,2025-01-16,-29848.68,Debit,POS Purchase,0501
TXN0002875,4045824209,2025-01-22,14808.61,Credit,ATM Cash Withdrawal,0389
TXN0003321,9074044404,2025-02-13,-15295.20,Debit,Vendor Payment,0245
TXN0005258,5771917249,2025-02-27,4874.80,Credit,Payroll Deposit,0389
TXN0002148,3411457508,2025-03-31,-39369.77,Debit,POS Purchase,0245
TXN0000206,1453598737,2025-05-31,-21912.14,Debit,Incoming Wire,0389
TXN0005499,3562563801,2025-02-08,-20464.73,Debit,ATM Cash Withdrawal,0678
TXN0004314,4975715352,2025-03-06,-15675.03,Debit,Outgoing Wire,0112
TXN0004401,6133775137,2025-06-24,13782.22,Credit,Account Transfer,0112
TXN0003449,7286453961,2025-01-09,-691.64,Debit,Account Transfer,0501
TXN0000460,6574622167,2025-01-09,12995.01,Credit,Check Deposit,0389
TXN0004617,4806686598,2025-05-08,10384.64,Credit,Account Transfer,0678
TXN0004821,9144691814,2025-04-26,18143.37,Credit,Payroll Deposit,0389
TXN0003907,8312112094,2025-03-30,-23682.05,Debit,Outgoing Wire,0389
TXN0000751,6932723418,2025-05-01,40524.18,Credit,Check Deposit,0678
TXN0000250,8224974965,2025-06-29,-5319.12,Debit,POS Purchase,0501
TXN0004434,9462833564,2025-01-22,-23540.44,Debit,POS Purchase,0389
TXN0005616,8255915749,2025-03-08,9225.86,Credit,Payroll Deposit,0245
TXN0002645,4746495400,2025-06-21,-23108.86,Debit,Outgoing Wire,0389
TXN0002093,9783593680,2025-03-14,31132.98,Credit,Check Deposit,0245
TXN0004927,3720150460,2025-05-26,-801.03,Debit,Outgoing Wire,0112
TXN0002623,4488942842,2025-05-19,-22005.89,Debit,Vendor Payment,0389
TXN0004549,9232237737,2025-05-29,-25534.72,Debit,Incoming Wire,0501
TXN0001881,7618960616,2025-02-25,11212.86,Credit,Check Deposit,0389
TXN0005142,9704028895,2025-04-22,26805.19,Credit,Payroll Deposit,0112
TXN0005978,9307296053,2025-03-26,3807.30,Credit,POS Purchase,0112
TXN0003625,5240583478,2025-04-23,15123.95,Credit,Payroll Deposit,0112
TXN0003519,9552925212,2025-03-01,-23844.85,Debit,Outgoing Wire,0678
TXN0003390,8741750849,2025-04-18,-31572.07,Debit,Account Transfer,0112
TXN0000999,6709453514,2025-01-31,22504.98,Credit,Check Deposit,0678
TXN0001080,7649374904,2025-01-23,-20579.71,Debit,ATM Cash Withdrawal,0112
TXN0004741,6283830837,2025-05-16,-24194.06,Debit,POS Purchase,0245
TXN0002022,6471985630,2025-06-20,9688.32,Credit,Check Deposit,0501
TXN0002497,5187633737,2025-04-16,-28847.59,Debit,POS Purchase,0245
TXN0000075,3275869324,2025-03-20,8514.48,Credit,Check Deposit,0501
TXN0002016,3435108819,2025-04-28,21899.07,Credit,Payroll Deposit,0112
TXN0000928,3699189009,2025-04-17,-10115.66,Debit,ATM Cash Withdrawal,0245
TXN0004283,1379460069,2025-04-07,-16159.52,Debit,Outgoing Wire,0245
TXN0004605,2863965947,2025-06-15,-40647.10,Debit,ATM Cash Withdrawal,0501
TXN0000623,8283845167,2025-03-17,-4781.44,Debit,Incoming Wire,0678
TXN0002764,1403291293,2025-04-30,-23062.57,Debit,Account Transfer,0501
TXN0000207,3740425102,2025-05-11,-9962.02,Debit,POS Purchase,0678
TXN0000716,3107510397,2025-02-22,-29192.71,Debit,Incoming Wire,0501
TXN0002473,2620405517,2025-04-04,-21535.95,Debit,ATM Cash Withdrawal,0245
TXN0005368,6773946763,2025-03-20,5796.87,Credit,POS Purchase,0112
TXN0000090,4092996547,2025-06-19,16778.90,Credit,Check Deposit,0678
TXN0000327,6456172493,2025-06-24,-10691.53,Debit,Account Transfer,0678
TXN0002128,2576801626,2025-04-01,32571.07,Credit,Check Deposit,0112
TXN0003906,3041759661,2025-01-03,29160.85,Credit,Payroll Deposit,0501
TXN0004161,1214787880,2025-03-03,-43932.77,Debit,Outgoing Wire,0678
TXN0001132,8024877642,2025-04-06,-13374.69,Debit,Incoming Wire,0389
TXN0003118,3269508553,2025-01-19,-1671.05,Debit,POS Purchase,0678
TXN0003644,7645322026,2025-02-07,-10424.13,Debit,Account Transfer,0501
TXN0005284,9924887330,2025-06-16,-9855.54,Debit,POS Purchase,0678
TXN0003654,6758115491,2025-01-12,35806.43,Credit,Check Deposit,0678
TXN0000192,9597005553,2025-05-27,12126.72,Credit,Account Transfer,0678
TXN0001886,7048279651,2025-06-18,-43675.10,Debit,POS Purchase,0678
TXN0000392,4499268229,2025-03-11,-1536.81,Debit,Vendor Payment,0389
TXN0001217,4679520854,2025-03-15,-29913.21,Debit,Account Transfer,0245
TXN0005417,7730074303,2025-02-04,-27938.42,Debit,ATM Cash Withdrawal,0389
TXN0004878,2795303324,2025-05-24,-37096.43,Debit,Incoming Wire,0501
TXN0003655,3917423044,2025-01-12,-862.51,Debit,Outgoing Wire,0501
TXN0000581,9922099312,2025-03-06,-35084.24,Debit,ATM Cash Withdrawal,0245
TXN0004907,2780814202,2025-02-06,20435.38,Credit,Payroll Deposit,0501
TXN0001253,5516823809,2025-02-08,-7586.18,Debit,Incoming Wire,0112
TXN0003958,2472865151,2025-04-06,-15899.89,Debit,Vendor Payment,0112
TXN0001429,3308288179,2025-05-07,-16843.33,Debit,ATM Cash Withdrawal,0678
TXN0000436,1584541161,2025-04-16,-31735.97,Debit,Account Transfer,0678
TXN0003033,6309135507,2025-05-16,-21607.96,Debit,Account Transfer,0112
TXN0000042,3469233215,2025-03-07,-33252.30,Debit,Vendor Payment,0501
TXN0001414,1167027640,2025-02-06,-17476.44,Debit,Outgoing Wire,0389
TXN0001523,4398363186,2025-05-21,-41966.98,Debit,POS Purchase,0389
TXN0005570,5944677291,2025-05-10,10369.79,Credit,Account Transfer,0112
TXN0005617,5422033857,2025-05-19,-36520.60,Debit,Outgoing Wire,0112
TXN0005769,7851205464,2025-05-03,-27570.59,Debit,Incoming Wire,0501
TXN0005477,2719738801,2025-04-06,-22007.61,Debit,ATM Cash Withdrawal,0245
TXN0004912,3585213812,2025-06-11,-33726.89,Debit,Incoming Wire,0678
TXN0003258,5668816894,2025-06-01,-16646.18,Debit,POS Purchase,0501
TXN0005136,6959389967,2025-05-21,-33402.59,Debit,Vendor Payment,0389
TXN0002418,3416481890,2025-02-01,-30641.97,Debit,ATM Cash Withdrawal,0112
TXN0003996,2405469192,2025-02-14,-5659.38,Debit,POS Purchase,0501
TXN0003864,6021815121,2025-06-30,-17315.78,Debit,Vendor Payment,0501
TXN0000232,6931201782,2025-03-23,42082.05,Credit,Vendor Payment,0501
TXN0002537,9692777654,2025-01-27,5878.06,Credit,Check Deposit,0389
TXN0004226,6674960148,2025-03-04,13524.81,Credit,Payroll Deposit,0389
TXN0003517,6758627121,2025-01-03,29719.58,Credit,Check Deposit,0389
TXN0003354,2307621425,2025-06-05,-18052.02,Debit,Outgoing Wire,0389
TXN0004666,6862983857,2025-04-24,2586.75,Credit,Account Transfer,0112
TXN0002479,4049044358,2025-06-05,38976.03,Credit,Check Deposit,0501
TXN0000265,2798548228,2025-02-24,4211.74,Credit,Account Transfer,0112
TXN0002980,6640576005,2025-06-24,-26086.38,Debit,Vendor Payment,0389
TXN0004558,9800753181,2025-03-31,2895.93,Credit,Check Deposit,0245
TXN0001435,2713466332,2025-06-08,-27424.64,Debit,Outgoing Wire,0389
TXN0005103,3605878498,2025-06-10,-7384.14,Debit,ATM Cash Withdrawal,0245
TXN0005925,6171453156,2025-06-15,-37561.47,Debit,ATM Cash Withdrawal,0501
TXN0001806,3994404752,2025-02-12,41394.31,Credit,Payroll Deposit,0112
TXN0000352,8709358998,2025-01-14,32623.46,Credit,Payroll Deposit,0112
TXN0001981,5421790137,2025-06-05,-37826.04,Debit,POS Purchase,0389
TXN0002783,9415637449,2025-05-20,34089.81,Credit,Check Deposit,0245
TXN0000221,7673168973,2025-03-24,31305.06,Credit,Payroll Deposit,0112
TXN0001036,2690318093,2025-02-21,-40570.61,Debit,ATM Cash Withdrawal,0389
TXN0005478,7613594749,2025-02-16,39914.19,Credit,Check Deposit,0112
TXN0000176,4410479879,2025-01-23,41997.93,Credit,Account Transfer,0678
TXN0004024,3382227008,2025-05-18,-39876.25,Debit,ATM Cash Withdrawal,0245
TXN0000016,8422592892,2025-05-19,19837.50,Credit,ATM Cash Withdrawal,0112
TXN0003984,3043225798,2025-04-04,-23103.22,Debit,Outgoing Wire,0389
TXN0000458,7866518163,2025-05-04,40708.30,Credit,Check Deposit,0245
TXN0001361,9199542532,2025-04-21,1726.22,Credit,Check Deposit,0501
TXN0002231,6264709279,2025-03-07,7564.26,Credit,Account Transfer,0112
TXN0002041,3108354367,2025-02-15,-17229.02,Debit,ATM Cash Withdrawal,0112
TXN0003117,4580918684,2025-04-22,-16946.08,Debit,POS Purchase,0501
TXN0000929,3693436596,2025-01-01,-9525.03,Debit,Vendor Payment,0245
TXN0001245,2942374848,2025-05-15,-8263.93,Debit,Vendor Payment,0501
TXN0004583,4751558965,2025-01-16,5263.95,Credit,Incoming Wire,0245
TXN0000472,7452031946,2025-04-08,-29390.11,Debit,ATM Cash Withdrawal,0245
TXN0003024,2739584296,2025-01-02,-43290.42,Debit,Outgoing Wire,0245
TXN0001808,5804495060,2025-03-16,-44623.46,Debit,Account Transfer,0112
TXN0002993,4004675426,2025-05-01,21117.55,Credit,Payroll Deposit,0678
TXN0001608,1900996832,2025-01-08,-13430.98,Debit,ATM Cash Withdrawal,0501
TXN0001679,8832479636,2025-04-06,33559.40,Credit,Payroll Deposit,0389
TXN0001730,9389083182,2025-02-12,18133.84,Credit,Account Transfer,0678
TXN0004403,7600286510,2025-02-07,-1862.02,Debit,ATM Cash Withdrawal,0245
TXN0001864,7545169187,2025-04-13,-33422.30,Debit,Vendor Payment,0112
TXN0000635,1900080915,2025-02-03,-16972.57,Debit,Account Transfer,0501
TXN0003059,3189991760,2025-02-23,-34897.43,Debit,Outgoing Wire,0112
TXN0005315,7598419997,2025-06-06,-6792.29,Debit,Vendor Payment,0501
TXN0004478,4910869754,2025-05-25,37582.86,Credit,Account Transfer,0112
TXN0002887,5285004867,2025-02-20,-42093.86,Debit,Vendor Payment,0389
TXN0000201,6701578071,2025-03-17,-43142.01,Debit,Vendor Payment,0678
TXN0005642,5565193463,2025-02-27,25106.73,Credit,ATM Cash Withdrawal,0501
TXN0002864,4249345449,2025-05-07,41309.49,Credit,Account Transfer,0245
TXN0003034,5732915287,2025-04-08,18157.78,Credit,Account Transfer,0112
TXN0000615,3274844462,2025-05-01,5408.78,Credit,Check Deposit,0245
TXN0001475,4840328629,2025-01-03,-29818.08,Debit,Outgoing Wire,0678
TXN0001869,3903888028,2025-04-04,-20657.28,Debit,Vendor Payment,0112
TXN0002315,3038932482,2025-04-21,10471.16,Credit,Check Deposit,0389
TXN0002627,9559433124,2025-06-14,11262.61,Credit,Vendor Payment,0245
TXN0000131,1884698158,2025-03-31,-6453.76,Debit,POS Purchase,0245
TXN0005859,3608377662,2025-06-15,-7601.75,Debit,ATM Cash Withdrawal,0112
TXN0001795,4182154628,2025-01-28,-29731.90,Debit,Incoming Wire,0245
TXN0001717,6538545037,2025-03-29,35967.48,Credit,Check Deposit,0245
TXN0002799,2800837783,2025-05-19,-25010.48,Debit,POS Purchase,0678
TXN0002535,8744178688,2025-03-19,-21962.48,Debit,ATM Cash Withdrawal,0389
TXN0005133,2216340670,2025-02-17,-6046.12,Debit,Incoming Wire,0501
TXN0000532,9516602342,2025-03-06,-25400.61,Debit,Vendor Payment,0245
TXN0003839,1444541567,2025-03-24,-18007.22,Debit,Outgoing Wire,0245
TXN0000139,5044393084,2025-03-30,-15035.37,Debit,POS Purchase,0245
TXN0000858,1546763730,2025-04-24,-36075.49,Debit,POS Purchase,0678
TXN0004040,8286687051,2025-04-18,34468.78,Credit,Check Deposit,0501
TXN0005344,9216825034,2025-05-19,-40900.33,Debit,Incoming Wire,0389
TXN0000719,7750190408,2025-06-02,-1866.59,Debit,POS Purchase,0678
TXN0000742,4192509470,2025-06-14,24568.71,Credit,Account Transfer,0112
TXN0005986,5011715880,2025-03-26,-31055.37,Debit,ATM Cash Withdrawal,0245
TXN0005105,8038557806,2025-03-03,1582.60,Credit,Check Deposit,0112
TXN0005146,2140289248,2025-04-30,-21874.86,Debit,ATM Cash Withdrawal,0112
TXN0005351,1376736377,2025-06-26,-31901.18,Debit,Vendor Payment,0245
TXN0002901,9430469347,2025-05-22,-40401.24,Debit,ATM Cash Withdrawal,0678
TXN0002441,9058872661,2025-04-15,-24264.99,Debit,POS Purchase,0245
TXN0002562,4626356889,2025-06-07,-41530.78,Debit,POS Purchase,0112
TXN0004621,8517275508,2025-02-16,-32956.55,Debit,Outgoing Wire,0501
TXN0003478,6127424980,2025-02-01,10840.84,Credit,Payroll Deposit,0678
TXN0000370,1942177509,2025-04-03,-38363.95,Debit,Account Transfer,0389
TXN0001900,3862413008,2025-04-12,-18282.26,Debit,POS Purchase,0678
TXN0001370,3312608775,2025-04-25,-38302.51,Debit,ATM Cash Withdrawal,0389
TXN0002700,1869570565,2025-03-03,-40119.84,Debit,Incoming Wire,0501
TXN0000264,8839225191,2025-02-11,-33553.65,Debit,Vendor Payment,0389
TXN0001079,9741250701,2025-02-27,-18868.15,Debit,ATM Cash Withdrawal,0245
TXN0004535,6641024650,2025-01-27,-35874.17,Debit,ATM Cash Withdrawal,0501
TXN0001911,9091856796,2025-03-31,24615.24,Credit,Payroll Deposit,0245
TXN0003845,9728840480,2025-05-01,2444.72,Credit,Payroll Deposit,0389
TXN0000963,7317123471,2025-04-28,-4323.46,Debit,POS Purchase,0678
TXN0003773,6892898208,2025-01-14,-6324.37,Debit,ATM Cash Withdrawal,0501
TXN0003142,4473927164,2025-05-05,-31146.87,Debit,ATM Cash Withdrawal,0245
TXN0005838,4046151093,2025-06-11,-20932.11,Debit,Incoming Wire,0389
TXN0001983,2435083378,2025-05-11,-34255.64,Debit,Outgoing Wire,0112
TXN0000816,7398917312,2025-02-05,-27368.63,Debit,Incoming Wire,0112
TXN0005675,2053627159,2025-06-08,-29741.84,Debit,Vendor Payment,0112
TXN0004253,5237253262,2025-03-29,-34117.75,Debit,ATM Cash Withdrawal,0501
TXN0004936,3072451306,2025-05-30,-8263.28,Debit,Outgoing Wire,0678
TXN0001823,2856359774,2025-03-08,-26964.88,Debit,Vendor Payment,0501
TXN0004004,7809126825,2025-01-29,-13009.15,Debit,POS Purchase,0678
TXN0003012,9373504551,2025-03-25,-34979.43,Debit,POS Purchase,0389
TXN0001850,8370647811,2025-06-15,-14719.85,Debit,Outgoing Wire,0501
TXN0005750,3008468947,2025-04-12,-12128.31,Debit,Vendor Payment,0678
TXN0005004,7674405362,2025-04-26,-18743.92,Debit,Vendor Payment,0245
TXN0001577,8708584927,2025-03-21,-35581.96,Debit,Outgoing Wire,0501
TXN0002698,7473286705,2025-01-29,-26279.62,Debit,Incoming Wire,0389
TXN0004139,2702478301,2025-02-25,18702.24,Credit,Account Transfer,0501
TXN0001905,1394920309,2025-02-20,-3621.29,Debit,Outgoing Wire,0245
TXN0001556,6456323652,2025-06-29,-2128.49,Debit,Incoming Wire,0112
TXN0001232,2342414250,2025-04-11,-22266.03,Debit,POS Purchase,0501
TXN0000262,1530119624,2025-05-23,-4080.01,Debit,POS Purchase,0112
TXN0003609,1032042109,2025-03-01,-10984.08,Debit,POS Purchase,0501
TXN0000777,6677007534,2025-02-05,-43560.98,Debit,Vendor Payment,0389
TXN0004189,3071044214,2025-04-01,11884.50,Credit,Check Deposit,0245
TXN0000134,7941829992,2025-05-26,22730.62,Credit,Account Transfer,0112
TXN0001939,4154565607,2025-04-08,-33775.32,Debit,Outgoing Wire,0501
TXN0002660,5548670409,2025-05-05,37320.79,Credit,Check Deposit,0501
TXN0001801,7823656224,2025-01-30,-5106.72,Debit,Vendor Payment,0501
TXN0005387,8262703397,2025-02-11,-13003.63,Debit,POS Purchase,0389
TXN0003545,2470402123,2025-04-03,10609.65,Credit,Payroll Deposit,0245
TXN0005688,9924248871,2025-01-23,-6490.72,Debit,ATM Cash Withdrawal,0245
TXN0005818,8307942112,2025-03-02,-38531.07,Debit,Vendor Payment,0245
TXN0000060,8158578455,2025-04-29,37526.40,Credit,Payroll Deposit,0678
TXN0001732,3552444962,2025-02-15,10907.49,Credit,Check Deposit,0112
TXN0002808,8377239212,2025-06-08,43868.15,Credit,Account Transfer,0112
TXN0002229,1227365878,2025-06-19,-37348.64,Debit,Account Transfer,0112
TXN0005819,5124653045,2025-06-25,21859.54,Credit,Payroll Deposit,0501
TXN0004263,6605266371,2025-04-17,33916.87,Credit,Check Deposit,0112
TXN0005810,8768704459,2025-06-20,-15193.96,Debit,Vendor Payment,0112
TXN0001753,3802099512,2025-06-22,-26257.31,Debit,POS Purchase,0501
TXN0003826,3958894983,2025-01-07,22655.85,Credit,Check Deposit,0112
TXN0000643,9959925071,2025-06-05,38644.19,Credit,Check Deposit,0245
TXN0000453,6416865095,2025-01-02,23337.40,Credit,Check Deposit,0678
TXN0005295,1638941173,2025-02-20,16382.56,Credit,Payroll Deposit,0501
TXN0002701,2945805452,2025-04-12,-23475.70,Debit,ATM Cash Withdrawal,0389
TXN0003351,9496911787,2025-02-20,-2374.94,Debit,Vendor Payment,0678
TXN0001304,8377879704,2025-05-31,11331.76,Credit,Vendor Payment,0112
TXN0001112,9657237341,2025-04-28,35037.44,Credit,Payroll Deposit,0389
TXN0003815,9333891738,2025-02-21,30042.13,Credit,Check Deposit,0678
TXN0003590,7582886849,2025-04-27,-44140.67,Debit,Vendor Payment,0245
TXN0002635,5969863000,2025-01-17,-19344.16,Debit,Outgoing Wire,0245
TXN0001336,5413234420,2025-03-02,18996.99,Credit,Check Deposit,0112
TXN0004551,7616312669,2025-02-09,-32964.26,Debit,Account Transfer,0678
TXN0003986,9605720255,2025-01-02,-31293.47,Debit,Outgoing Wire,0112
TXN0002191,2821442020,2025-01-12,-24793.76,Debit,Incoming Wire,0501
TXN0002278,2601280801,2025-01-17,43081.00,Credit,Payroll Deposit,0112
TXN0002619,1398932538,2025-06-17,42513.52,Credit,Check Deposit,0245
TXN0002567,9163952471,2025-02-23,42211.20,Credit,Payroll Deposit,0501
TXN0000348,2797695751,2025-01-07,5352.80,Credit,Check Deposit,0678
TXN0003361,6001982133,2025-02-06,-27172.22,Debit,Outgoing Wire,0501
TXN0000039,4836200377,2025-05-30,-8612.88,Debit,ATM Cash Withdrawal,0389
TXN0005575,5639676330,2025-05-30,23489.47,Credit,Payroll Deposit,0112
TXN0000520,9635492146,2025-01-18,33782.91,Credit,Check Deposit,0112
TXN0000538,5929517587,2025-02-25,44047.88,Credit,Check Deposit,0389
TXN0005165,4502112418,2025-05-06,-25551.61,Debit,Account Transfer,0112
TXN0003735,9350007943,2025-02-22,-42253.28,Debit,Vendor Payment,0678
TXN0000329,5691622383,2025-03-12,-2396.79,Debit,Vendor Payment,0112
TXN0004909,1521854996,2025-06-17,41525.28,Credit,Payroll Deposit,0678
TXN0001427,1185967124,2025-06-09,-36133.29,Debit,Incoming Wire,0501
TXN0004235,5552147598,2025-04-28,-26174.16,Debit,POS Purchase,0389
TXN0004601,6709365049,2025-01-22,-34394.98,Debit,Outgoing Wire,0678
TXN0001176,3226937179,2025-03-12,1265.37,Credit,Check Deposit,0112
TXN0002384,8248041516,2025-05-24,41340.86,Credit,Check Deposit,0112
TXN0003215,1148405076,2025-04-29,42446.55,Credit,Payroll Deposit,0112
TXN0004808,2288204410,2025-02-21,-28558.98,Debit,Incoming Wire,0389
TXN0002277,3145772375,2025-01-19,21998.38,Credit,Account Transfer,0245
TXN0005032,3071848669,2025-04-27,4687.60,Credit,Check Deposit,0112
TXN0001011,6225304547,2025-03-17,28168.51,Credit,Account Transfer,0678
TXN0004406,7252161309,2025-02-20,24749.20,Credit,Check Deposit,0112
TXN0000595,5982769533,2025-04-25,-26254.70,Debit,Incoming Wire,0501
TXN0004678,9021828864,2025-04-19,-5159.22,Debit,Incoming Wire,0389
TXN0002269,6448687310,2025-02-28,38513.67,Credit,Incoming Wire,0245
TXN0000371,9861542643,2025-05-03,1105.38,Credit,Check Deposit,0245
TXN0001367,3984304137,2025-04-26,-40768.22,Debit,POS Purchase,0245
TXN0005913,3401175678,2025-02-23,-34346.73,Debit,Outgoing Wire,0112
TXN0000407,7451920086,2025-03-07,-18335.49,Debit,POS Purchase,0678
TXN0003774,3772556738,2025-06-06,41505.58,Credit,Payroll Deposit,0245
TXN0000170,2136965812,2025-03-06,-7782.91,Debit,Incoming Wire,0389
TXN0004249,2187893067,2025-02-18,-27254.79,Debit,Incoming Wire,0678
TXN0005193,9429232733,2025-01-31,18521.53,Credit,Outgoing Wire,0389
TXN0000315,4312388824,2025-06-22,-4525.17,Debit,Incoming Wire,0245
TXN0002358,1525081989,2025-04-16,23744.29,Credit,Check Deposit,0112
TXN0000558,2384498966,2025-06-08,-33477.51,Debit,Vendor Payment,0389
TXN0001800,2590710370,2025-01-21,-26151.43,Debit,Outgoing Wire,0389
TXN0004654,7991177364,2025-01-01,-27965.77,Debit,Outgoing Wire,0112
TXN0001866,4037402049,2025-04-23,-10594.60,Debit,Vendor Payment,0501
TXN0003375,1339412022,2025-02-07,-26784.01,Debit,Outgoing Wire,0389
TXN0004496,7495618478,2025-03-09,-41874.26,Debit,ATM Cash Withdrawal,0245
TXN0004600,2327719318,2025-03-13,36916.36,Credit,Account Transfer,0678
TXN0003548,2290228734,2025-06-30,-4037.91,Debit,Vendor Payment,0389
TXN0002782,6443601303,2025-06-02,30622.98,Credit,Payroll Deposit,0245
TXN0000423,9317866222,2025-05-27,19044.32,Credit,Payroll Deposit,0501
TXN0003090,1016711384,2025-01-30,-10210.91,Debit,POS Purchase,0389
TXN0001215,8941438197,2025-05-26,-27022.86,Debit,Outgoing Wire,0678
TXN0003705,3618886386,2025-03-17,-35905.65,Debit,ATM Cash Withdrawal,0245
TXN0003306,6355305434,2025-02-18,-29382.70,Debit,Incoming Wire,0245
TXN0002095,1996988653,2025-02-17,-14047.31,Debit,Incoming Wire,0501
TXN0000486,4051874932,2025-05-03,-16193.96,Debit,Incoming Wire,0112
TXN0000717,8043572512,2025-03-17,-31750.11,Debit,ATM Cash Withdrawal,0678
TXN0003698,8830689019,2025-04-27,-281.42,Debit,Outgoing Wire,0678
